title,price,link
Private room in San Francisco,"$94 
night
$94 per night",https://www.airbnb.com/rooms/861569667398693436?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=def97dee-83b7-409e-b683-636ebfc08fe7
Private room in Millbrae,"$59 
night
$59 per night",https://www.airbnb.com/rooms/21551802?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000&federated_search_id=def97dee-83b7-409e-b683-636ebfc08fe7
Private room in San Francisco,"$71 
$63 
night
$63 per night, originally $71",https://www.airbnb.com/rooms/42336333?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-24&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in San Bruno,"$75 
$55 
night
$55 per night, originally $75",https://www.airbnb.com/rooms/43470096?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-19&check_out=2023-04-24&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in San Francisco,"$71 
night
$71 per night",https://www.airbnb.com/rooms/33644460?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-03&check_out=2023-06-08&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Home in San Francisco,"$179 
night
$179 per night",https://www.airbnb.com/rooms/798911462538312208?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in San Francisco,"$67 
night
$67 per night",https://www.airbnb.com/rooms/782689393751274377?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-09-19&check_out=2023-09-24&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in San Francisco,"$39 
$34 
night
$34 per night, originally $39",https://www.airbnb.com/rooms/5561787?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-24&check_out=2023-04-29&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in San Francisco,"$96 
night
$96 per night",https://www.airbnb.com/rooms/53921709?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-25&check_out=2023-05-30&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in San Francisco,"$95 
$71 
night
$71 per night, originally $95",https://www.airbnb.com/rooms/662395884586247859?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-27&check_out=2023-05-02&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in San Francisco,"$74 
$51 
night
$51 per night, originally $74",https://www.airbnb.com/rooms/39996724?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-25&check_out=2023-04-30&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in San Francisco,"$80 
night
$80 per night",https://www.airbnb.com/rooms/49640324?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-25&check_out=2023-06-30&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in San Francisco,"$109 
night
$109 per night",https://www.airbnb.com/rooms/20571008?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Guest suite in San Francisco,"$161 
night
$161 per night",https://www.airbnb.com/rooms/23883643?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Home in San Francisco,"$185 
night
$185 per night",https://www.airbnb.com/rooms/824053442345006063?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-30&check_out=2023-05-05&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in San Francisco,"$115 
$97 
night
$97 per night, originally $115",https://www.airbnb.com/rooms/114401?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-15&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in Fremont,"$42 
night
$42 per night",https://www.airbnb.com/rooms/727004664806407270?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-25&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in San Francisco,"$63 
night
$63 per night",https://www.airbnb.com/rooms/728993179087515690?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Home in San Francisco,"$158 
night
$158 per night",https://www.airbnb.com/rooms/27611813?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Private room in Richmond,"$86 
night
$86 per night",https://www.airbnb.com/rooms/10548760?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-29&check_out=2023-05-04&previous_page_section_name=1000&federated_search_id=fe9f1c60-4708-4d2b-9ac6-fccd9dc7b912
Guesthouse in Concord,"$110 
night
$110 per night",https://www.airbnb.com/rooms/824697621154680377?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-04&check_out=2023-06-09&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Guest suite in San Francisco,"$89 
night
$89 per night",https://www.airbnb.com/rooms/37859014?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Guesthouse in Half Moon Bay,"$108 
night
$108 per night",https://www.airbnb.com/rooms/15222956?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-30&check_out=2023-05-05&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Private room in San Francisco,"$71 
night
$71 per night",https://www.airbnb.com/rooms/28696499?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-02&check_out=2023-06-08&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Guest suite in San Francisco,"$125 
night
$125 per night",https://www.airbnb.com/rooms/3325741?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-30&check_out=2023-05-05&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Private room in San Francisco,"$78 
night
$78 per night",https://www.airbnb.com/rooms/647524587027068151?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-29&check_out=2023-05-04&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Apartment in San Francisco,"$259 
$159 
night
$159 per night, originally $259",https://www.airbnb.com/rooms/8272458?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-29&check_out=2023-05-04&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Apartment in San Rafael,"$61 
night
$61 per night",https://www.airbnb.com/rooms/744265016157395184?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Apartment in San Francisco,"$199 
night
$199 per night",https://www.airbnb.com/rooms/750831362097242122?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Private room in San Quentin,"$81 
night
$81 per night",https://www.airbnb.com/rooms/52111671?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-07&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Cabin in Oakland,"$283 
night
$283 per night",https://www.airbnb.com/rooms/38160049?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-12&check_out=2023-05-17&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Hotel room in San Francisco,"$266 
$224 
night
$224 per night, originally $266",https://www.airbnb.com/rooms/49634141?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-24&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Apartment in Pacifica,"$258 
night
$258 per night",https://www.airbnb.com/rooms/36116005?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-01&check_out=2023-06-07&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Private room in Daly City,"$48 
night
$48 per night",https://www.airbnb.com/rooms/842179403602322978?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-24&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Guest suite in San Francisco,"$154 
$130 
night
$130 per night, originally $154",https://www.airbnb.com/rooms/52924955?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Apartment in South San Francisco,"$80 
$60 
night
$60 per night, originally $80",https://www.airbnb.com/rooms/819014808293050004?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-23&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Private room in San Francisco,"$65 
$56 
night
$56 per night, originally $65",https://www.airbnb.com/rooms/42336611?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-25&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Home in San Francisco,"$225 
night
$225 per night",https://www.airbnb.com/rooms/44553770?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-28&check_out=2023-05-04&previous_page_section_name=1000&federated_search_id=960c5402-b7f7-4f66-b87b-9baa85824b30
Private room in Daly City,"$90 
night
$90 per night",https://www.airbnb.com/rooms/14573788?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-29&check_out=2023-05-05&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Apartment in San Francisco,"$150 
night
$150 per night",https://www.airbnb.com/rooms/3402610?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-27&check_out=2023-05-02&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Private room in San Francisco,"$101 
$81 
night
$81 per night, originally $101",https://www.airbnb.com/rooms/8356380?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-10-16&check_out=2023-10-23&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Private room in San Francisco,"$77 
$60 
night
$60 per night, originally $77",https://www.airbnb.com/rooms/564534871369559526?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-20&check_out=2023-04-25&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Private room in San Francisco,"$106 
night
$106 per night",https://www.airbnb.com/rooms/2188976?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-10&check_out=2023-05-15&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Home in Daly City,"$237 
night
$237 per night",https://www.airbnb.com/rooms/41351335?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-23&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Guest suite in Daly City,"$99 
night
$99 per night",https://www.airbnb.com/rooms/510934234320528510?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-23&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Private room in San Francisco,"$84 
night
$84 per night",https://www.airbnb.com/rooms/7073115?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-22&check_out=2023-04-27&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Private room in San Francisco,"$91 
night
$91 per night",https://www.airbnb.com/rooms/24376665?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-29&check_out=2023-05-05&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Apartment in South San Francisco,"$80 
$50 
night
$50 per night, originally $80",https://www.airbnb.com/rooms/818987204041017186?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-23&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Guest suite in San Francisco,"$129 
night
$129 per night",https://www.airbnb.com/rooms/50799581?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-22&check_out=2023-05-27&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Private room in San Bruno,"$67 
night
$67 per night",https://www.airbnb.com/rooms/3769292?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-25&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Private room in San Francisco,"$64 
night
$64 per night",https://www.airbnb.com/rooms/14043110?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-19&check_out=2023-04-25&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Guest suite in San Francisco,"$139 
night
$139 per night",https://www.airbnb.com/rooms/24379811?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-23&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Home in Daly City,"$268 
$228 
night
$228 per night, originally $268",https://www.airbnb.com/rooms/39901174?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-07-06&check_out=2023-07-13&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Guesthouse in Mill Valley,"$160 
night
$160 per night",https://www.airbnb.com/rooms/plus/3712191?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-11&check_out=2023-06-16&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Bungalow in San Rafael,"$171 
night
$171 per night",https://www.airbnb.com/rooms/30066792?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-10-28&check_out=2023-11-03&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Private room in San Francisco,"$78 
night
$78 per night",https://www.airbnb.com/rooms/813365786805269595?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-30&check_out=2023-05-05&previous_page_section_name=1000&federated_search_id=5f647b79-c6d5-4e29-bac8-f85334100c8c
Private room in San Francisco,"$95 
night
$95 per night",https://www.airbnb.com/rooms/11437138?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Hotel room in San Francisco,"$209 
night
$209 per night",https://www.airbnb.com/rooms/51497434?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-19&check_out=2023-04-24&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Guest suite in San Francisco,"$163 
night
$163 per night",https://www.airbnb.com/rooms/6006768?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Home in San Francisco,"$155 
night
$155 per night",https://www.airbnb.com/rooms/10469182?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-06-17&check_out=2023-06-22&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in San Francisco,"$110 
night
$110 per night",https://www.airbnb.com/rooms/14488234?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-09&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Shared room in San Francisco,"$46 
$37 
night
$37 per night, originally $46",https://www.airbnb.com/rooms/35493951?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-25&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in San Francisco,"$120 
$103 
night
$103 per night, originally $120",https://www.airbnb.com/rooms/23433090?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in Union City,"$49 
$41 
night
$41 per night, originally $49",https://www.airbnb.com/rooms/729311546195588422?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-19&check_out=2023-04-24&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in Daly City,"$85 
$65 
night
$65 per night, originally $85",https://www.airbnb.com/rooms/21740655?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-02&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Hotel room in San Francisco,"$173 
night
$173 per night",https://www.airbnb.com/rooms/51746773?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-19&check_out=2023-04-24&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in San Francisco,"$73 
night
$73 per night",https://www.airbnb.com/rooms/850205091623902312?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-25&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in Daly City,"$79 
$69 
night
$69 per night, originally $79",https://www.airbnb.com/rooms/610894340714962142?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-23&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in San Francisco,"$69 
night
$69 per night",https://www.airbnb.com/rooms/38158914?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Home in East Palo Alto,"$145 
night
$145 per night",https://www.airbnb.com/rooms/868967864904579773?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-25&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in San Francisco,"$72 
$59 
night
$59 per night, originally $72",https://www.airbnb.com/rooms/625351024287676850?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-29&check_out=2023-05-04&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in San Francisco,"$200 
$160 
night
$160 per night, originally $200",https://www.airbnb.com/rooms/22261569?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-24&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in San Francisco,"$149 
$119 
night
$119 per night, originally $149",https://www.airbnb.com/rooms/866775404303929653?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-25&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in San Bruno,"$65 
night
$65 per night",https://www.airbnb.com/rooms/53607277?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-21&check_out=2023-04-26&previous_page_section_name=1000&federated_search_id=77b4fa85-1e41-4d9d-8494-cf21d350d3e7
Private room in San Francisco,"$81 
$68 
night
$68 per night, originally $81",https://www.airbnb.com/rooms/36928742?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-23&check_out=2023-04-29&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Guest suite in San Francisco,"$201 
night
$201 per night",https://www.airbnb.com/rooms/49180146?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-28&check_out=2023-05-03&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Private room in South San Francisco,"$74 
$65 
night
$65 per night, originally $74",https://www.airbnb.com/rooms/21179111?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-25&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Private room in San Francisco,"$66 
night
$66 per night",https://www.airbnb.com/rooms/30351194?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-29&check_out=2023-06-03&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Private room in San Bruno,"$52 
night
$52 per night",https://www.airbnb.com/rooms/726986015697846171?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-20&check_out=2023-05-25&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Private room in Daly City,"$60 
night
$60 per night",https://www.airbnb.com/rooms/50024309?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Shared room in Daly City,"$32 
night
$32 per night",https://www.airbnb.com/rooms/52289752?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-23&check_out=2023-04-30&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Shared room in South San Francisco,"$41 
night
$41 per night",https://www.airbnb.com/rooms/21387647?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Private room in San Francisco,"$172 
$129 
night
$129 per night, originally $172",https://www.airbnb.com/rooms/50875485?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-28&check_out=2023-05-04&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Private room in San Francisco,"$58 
night
$58 per night",https://www.airbnb.com/rooms/39424579?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-13&check_out=2023-05-18&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Apartment in Oakland,"$71 
night
$71 per night",https://www.airbnb.com/rooms/642880884619289667?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-25&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Home in San Francisco,"$229 
$189 
night
$189 per night, originally $229",https://www.airbnb.com/rooms/48299614?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-30&check_out=2023-05-05&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Guest suite in San Francisco,"$99 
night
$99 per night",https://www.airbnb.com/rooms/545685?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-19&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Hotel room in San Francisco,"$128 
$111 
night
$111 per night, originally $128",https://www.airbnb.com/rooms/41785579?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-04-18&check_out=2023-04-24&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Apartment in San Francisco,"$232 
night
$232 per night",https://www.airbnb.com/rooms/588432150219405518?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-09&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Private room in San Francisco,"$85 
night
$85 per night",https://www.airbnb.com/rooms/11241173?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Private room in Daly City,"$95 
night
$95 per night",https://www.airbnb.com/rooms/plus/42591332?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-20&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
Private room in San Francisco,"$63 
night
$63 per night",https://www.airbnb.com/rooms/51027324?adults=1&children=0&enable_m3_private_room=false&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=342098c4-7b07-49ad-aac5-63cce0fd9607
